湯浅町,5,北の町老人憩いの家公衆トイレ,,9:00～17:00,,,,,1,,,,,,,1,1,1,1,,1,,,,,1,1,,,,,,,,,
湯浅町,6,栖原海岸公衆トイレ,,,,,,,1,,,,,,,1,1,,,,1,,,,,1,1,,,,,,,,,
湯浅町,7,吉川老人憩いの家公衆トイレ,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,男女兼用,,
広川町,1,広川町観光案内所公衆トイレ,広川町山本1959,終日,,,,有,1,,,,,,,1,,1,1,,3,フック,,,,3,3,,,,,,,,,
広川町,2,広川ビーチ駅（ふれあい館）公衆トイレ,広川町山本1682-13,終日,,,,,1,,,,,,,1,1,1,1,,2,,,,,1,1,,,,,,,,,
広川町,3,小浦公衆トイレ,広川町山本1897,終日,,,,,,,,,,,,,,,,1,2,フック,,,,,,2,,フック,,,,,,
広川町,4,稲むらの火の館公衆トイレ,,終日,,,,,1,,,,,,,1,,3,3,,5,,,,,6,6,1,,,,,,,,
広川町,5,東濱口公園公衆トイレ,,終日,,,,,1,,,,,,,1,,1,1,,1,,,,,1,1,,,,,,,,,
広川町,6,樫長公衆トイレ,広川町西広1-7,終日,,,,有,,,,,,,,,,,,1,1,,,,,,,,,,,,,男女兼用,,
広川町,7,西広ふれあいの森公衆トイレ,広川町西広1-7,終日,,,,有,,,,,,,,,,1,1,1,3,フック,,,,1,1,2,,フック,,,,,,
広川町,8,男山焼会館公衆トイレ,,終日,,,,,1,,,,,,,1,,1,1,,2,,,,,2,2,,,,,,,,,
広川町,9,霊巖寺公衆トイレ,広川町前田501-1,終日,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,男女兼用,,
広川町,10,広川ダム下公衆トイレ,広川町下津木1619,終日,,,,有,,,,,,,,,,,,1,1,フック,,,,,,,,,,,,男女兼用,,
広川町,11,広川町役場前公衆トイレ,,終日,,,,,1,,,,,,,1,,1,1,,2,,,,,1,1,1,,,,,,,,
広川町,12,広川ダム公園公衆トイレ,広川町下津木1776番地5,終日,10,,,,1,,,,,,,1,,,,1,1,,,,,,,,,,,,,男女兼用,,
広川町,13,熊野古道公衆トイレ,広川町河瀬172,終日,7,,,,1,,,,,,,1,,,,1,1,フック,,,,,,,,,,,,男女兼用,,
広川町,14,濱口悟陵史跡散策公衆トイレ,,終日,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,男女兼用,,
広川町,15,広公民館公衆トイレ,,終日,,,,,1,,,,,,,1,,3,3,,3,,,,,,,,,,,,,男女兼用,,
広川町,16,西･北集会所公衆トイレ,,終日,,,,,,,,,,,,,,1,1,,2,フック,,,,,,,,,,,,男女兼用,,
広川町,17,熊之町集会所公衆トイレ,,終日,,,,,,,,,,,,,,1,1,,2,,,,,,,,,,,,,男女兼用,,
広川町,18,津木の里散策公衆トイレ,,終日,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,男女兼用,,
広川町,19,広村堤防公衆トイレ,,終日,,,,,1,,,,,,,1,1,,,,1,,,,,,,1,,,,,,,,
有田川町,1,田口砂防公園公衆トイレ,有田川町田口1011,終日,10,,1,,1,,,,,,,1,,,,1,2,"フック/
その他",,,,,,,,,,,,男女兼用,,
有田川町,2,千葉の森公園公衆トイレ,有田川町大賀畑,終日,30,,,有,,,,,,,,,,,,1,2,フック,,,,,,2,,フック,,,,,,
有田川町,3,鷲ヶ峰コスモスパ－ク公衆トイレ,有田川町長谷611,終日,30,,,,,,,,,,,,,,,3,4,,,,,,,,,,,,,男女兼用,,
有田川町,4,鷲ヶ峰コスモスパ－ク「風の館」公衆トイレ,有田川町長谷612,"10:00～
17:00",30,,1,,1,,,,,,,,,,,1,2,フック,,,,,,2,,,,,,,,
有田川町,5,ＪＲ藤並駅公衆トイレ（西口側）,有田川町明王寺34-7,"7：00～
20：00",,有,1,,1,,,,1,,,1,,,,1,,,,,,,,,,,,,,男女兼用,,
有田川町,6,ＪＲ藤並駅公衆トイレ（東口側）,有田川町明王寺34-7,"7：00～
20：00",,有,1,,1,,,,1,,,1,1,,,1(1),2(1),"棚/
フック",,1,,1(1),1,1,,"棚/
フック",,1,1,,,
有田川町,7,花の里河川公園公衆トイレ,有田川町庄921,"9：00～
17：00",5,,1,有,1,,,,,,,1,,1,1,1,1,,,,,,,,,,,,,"キャンプシーズン中のみ使用
男女兼用",,
有田川町,8,花の里公園公衆トイレ,有田川町庄921,終日,5,,1,1,1,,,,,,,1,,,,1,2,フック,,,,1,1,1,,フック,,,,,,
有田川町,9,明恵の里スポーツ公園公衆トイレ,,,,,,,2,,,,,,,2,,1,1,1,5,,,,,4,4,1,,,,,,,,
有田川町,10,金屋河川敷公衆トイレ,有田川町金屋900,終日,,,1,,1,,,,,,,1,,,,1,1,フック,,,,1,1,1,,フック,,,1,,,
有田川町,11,旧金屋庁舎前公衆トイレ,有田川町金屋322-1,終日,20,,1,有,1,,,,1,,,1,1,,,1,1,フック,,,,1,1,1,,フック,,,1,,,
有田川町,12,道の駅「しらまの里」公衆トイレ,有田川町宇井苔213-1,終日,30,,1,,1,,,,,,,1,1,,,1,2,"棚/
フック",,,,5,5,1,,"棚/
フック",,,5,,,
有田川町,13,道の駅「明恵ふるさと館」公衆トイレ,有田川町金屋322-1,終日,30,,1,,1,,,,1,,,1,1,,,1,3(1),フック,,,,3,3,1,,フック,,,3,,,
有田川町,14,金屋テニス公園公衆トイレ,,終日,,,,,,,,,,,,,,1,1,,4,,,,,2,2,,,,,,,,,
有田川町,15,吉原若者広場公衆トイレ,,終日,,,,,1,,,,,,,1,1,,,1,2,,,,,,,,,,,,,男女兼用,,
有田川町,16,二川ダム公園公衆トイレ,有田川町二川509-2,終日,10,,,,,,,,,,,,,1,,,4,,,,,,,2,,,,,,,,
有田川町,17,楠本公衆トイレ,有田川町楠本548,終日,1,,1,,1,,,,,,,,,,,,1(1),,,,,,,,,,,,,男女兼用,,
有田川町,18,楠本札立峠公衆トイレ,有田川町楠本1490-82,終日,10,,,有,1,,,,,1,,1,1,1,1,1,2(1),フック,,,1,2,2,1,,フック,,1,1,,,
有田川町,19,道の駅「あらぎの里」公衆トイレ,有田川町二田662-1,終日,23,,2,,1,,,,,,,1,1,1,1,1,3(1),フック,,,1,2,2,1,,フック,1,,2,,,
有田川町,20,三田コミュニティセンター公衆トイレ,,終日,30,,,,1,,,,,,,1,,1,1,1,1,,,,,,,,,,,,,男女兼用,,
有田川町,21,泉水（しみず温泉前公衆トイレ）,有田川町清水1224-2,終日,30,,,,,,,,,,,,,,,1,2,フック,,,,1,1,1,,フック,,,1,,,
有田川町,22,有田川町鉄道交流館公衆トイレ,,終日,15,,,,1,,,,,,,1,,,,1,1,,,,,1,1,,,,,,,,,
有田川町,23,道の駅「しみず」公衆トイレ,有田川町清水607,終日,30,,,,1,,,,,,,1,1,1,1,1,4,"フック/
その他",,,,3,3,1,,"フック/
その他",,,,,,
有田川町,24,清水町公衆トイレ,,終日,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
有田川町,25,下湯川公衆トイレ,有田川町下湯川353-3,終日,1,,,有,,,,,,,,,,,,1,1,,,,,,,,,,,,,男女兼用,,
有田川町,26,境川公衆トイレ,有田川町境川,終日,1,,,有,,,,,,,,,,,,1,1,,,,,,,,,,,,,男女兼用,,
御坊市,1,ふれあい水辺公園藤井公衆トイレ,御坊市藤田町,終日,50,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,台風で使用不可,,
御坊市,2,ふれあい水辺公園せせらぎ広場公衆トイレ,御坊市野口,普段は　　クローズ,100,,,,1,,,,,,,,,,,1(1),,フック,,,,,,1(1),,フック,,,,,,
御坊市,3,野口オートキャンプ場,御坊市野口,終日,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
御坊市,4,日高港塩屋緑地公衆トイレ,御坊市塩屋町南塩屋,終日,15,,1,,1,,,,,,,,,,,1,2,フック,,,,,,2,,フック,,,,,,
美浜町,1,潮騒かおる公園公衆トイレ,美浜町和田1979,終日,,,,,1,,,,,,,,,1,,,2,フック,,,,1,,1,,フック,,,,,,
美浜町,2,自衛隊前公衆トイレ,美浜町和田1138,終日,,,,,1,,,,,,,1,1,,,1,2,フック,,,,1,1,1,,,,,,,,
美浜町,3,若者広場公衆トイレ,美浜町945-1,終日,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,ボットン式・兼用,,
美浜町,4,浜ノ瀬緑地公園内トイレ（日高港浜ノ瀬緑地）,美浜町浜ノ瀬海浜地,終日,,,,,1,,,,1,,,,,,,1(1),2,フック,,,,2,,,,,,,,,,
美浜町,5,煙樹ヶ浜キャンプ場トイレ,美浜町吉原,終日,,,,,1,,,,,,,,,,,3,3(1),フック,,,,,,,,,,,,兼用・多目的別,,
美浜町,6,西山ピクニック緑地公衆トイレ1,日高町日高町産湯 ,終日,,,,,,,,,,,,,,,,1,3,フック,,,,,,3,,棚/フック,,,,日高町と美浜町の境目にある所で、住所は日高になってます,,
日高町,1,日高町役場横公衆トイレ,日高町高家626,8：30～22：00,,,1,21,1,,,,,,,1,,,,,,,,,,,,,,,,,,男女兼用,,
日高町,2,谷口公衆トイレ,,,,,,,,,,,,,,,,,,1,2,,,,,1,1,2,,,,,,,,
日高町,3,温泉館「海の里」みちしおの湯公衆トイレ,日高町方杭100,終日,,,2,50,1,,,,1,,,,,,,1(1),2(1),フック,,,,,,2(2),,フック,,,,,,
日高町,4,比井地区公衆トイレ,日高町比井79-1,終日,,,,5,1,,,,,,,1,,,,1,1,フック,,,,,,,,,,,,兼用,,
日高町,5,産湯パブリックトイレ,日高町産湯728-1,終日,,,,100,1,,,,,,,1,1,1(1),1,1(1),5(1),棚/フック,,,,1(1),1,3(3),,フック,,,,,,
日高町,6,阿尾漁港内公衆トイレ,日高町阿尾108-4,終日,,,1,3,1,,,,,,,1,1,,,1(1),2(1),フック,,,,,,2(1),,フック,,,,,,
日高町,7,金魚茶屋駐車場公衆トイレ,日高町原谷900,終日,,,,10,1,,,,,,,,,,,,2,,,,,1,,2,,フック,,,,男性のみ多目的兼用,,
日高町,8,小中公衆トイレ,,,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,男女兼用,,
日高町,9,小浦地区公衆トイレ,日高町小浦86-3,終日,,,1,8,1,,,,,,,1,1,,,1(1),1(1),他,,,,,,1(1),,フック,,,,10/16土砂崩れの為、一部通行止め,,
日高町,10,萩原公衆トイレ,,,,,,,,,,,,,,,,1,1,,3,,,,,1,1,2,,,,,,,,
日高町,11,高家地区公衆トイレ,日高町高家914,終日,,,1,9,1,,,,,,,1,,,,,,,,,,,,,,,,,,男女多目的兼用,,
日高町,12,クヌッセン機関長救命艇展示施設公衆トイレ,日高町高屋626,終日,,,1,3,1,,,,,1,,1,,,,1(1),1(1),フック,,,,,,1(1),,フック,,,,,,
日高町,13,内原王子神社公衆トイレ（近畿自然内原王子公衆便所）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
由良町,1,阿戸公衆トイレ,由良町阿戸1002-37,終日,,,1,,1,,,,,,,1,1,1,1,,2(1),他,,,1,1,1,1(1),,棚/フック,,,1,,,
由良町,2,白崎海洋公園パークセンター内公衆トイレ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
由良町,3,吹井公衆トイレ,由良町神谷,終日,,,1,25,1,,,,,,,,,,,1,1,フック,,,,,,1,,フック,,,,,,
由良町,4,神谷公衆トイレ,由良町神谷466-2,終日,,,,5,1,,,,,,,,,,,1(1),2,フック,,,,,,2,,フック,,,,,,
由良町,5,汐入橋公衆トイレ,由良町大引780-5,終日,,,,3,1,,,,,,,1,標準型,1,1,,2,フック,,,,1,1,1,,フック,,,,,,
由良町,6,大引漁港内公衆トイレ（大引西出公衆トイレ）,由良町大引616-1,終日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新築中/兼用,,
由良町,7,白崎万葉公園公衆トイレ,由良町大引956-5,終日,,,,2,1,,,,,,,1,標準型,1,1,,2,フック,,,,1,1,1,,フック,,,,,,
由良町,8,道の駅白崎海洋公園公衆トイレ（パークセンター側）,由良町大引960-1,終日,,,,50,1,,,,,,,1,標準型,1,1,1,4,棚/フック,,,1,1,1,3,,フック,,,1,,,
由良町,9,白崎海洋公園公衆トイレ（オートキャンプ場側）,由良町大引960-1,9：00～17：00,,,,50,1,,,,,,,1,1,1,1,,2(1),フック,,,1,1,1,1,,フック,,,1,,,
由良町,10,小引農村広場公衆トイレ,由良町小引543,終日,,,,,1,,,,,,,1,標準型,1,1,,1,フック,,,,1,,,,フック,,,,,,
由良町,11,戸津井公衆トイレ,由良町戸津井187-3,終日,,,1,,1,,,,,,,1,標準型,1,1,,1(1),棚/フック/他,,,1,1,1,,,フック,,,1,,,
由良町,12,漁港美化推進施設公衆トイレ（衣奈公衆トイレ）,由良町衣奈43-9,終日,,,,3,1,,,,,,,1,標準型,1,1,,1(1),フック/他,,,1,1,1,,,フック,,,1,,,
由良町,13,旧原邸公衆トイレ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
由良町,14,町民公園公衆トイレ,由良町吹井910-1,終日,,,1,,1,,,,,,,1,標準型,1,1,,2(1),フック/他,,,1,1,1,,,フック,,,1,,,
印南町,1,共栄公園公衆トイレ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
印南町,2,印南原駅前公衆トイレ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
印南町,3,印南浜公園公衆トイレ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
印南町,4,真妻公衆トイレ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
印南町,5,アグリコミュニティ稲原公衆トイレ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
みなべ町,1,森の鼻休憩所公衆トイレ,みなべ町堺578,終日,,,1,35,1,,,,1,,,,,,,1(1),2,フック,,,,,,2(2),,フック,,,,,,
みなべ町,2,二子の浜公衆トイレ,みなべ町埴田1430,終日,,,,2,1,,,,,,,,,,,1,2(1),棚/フック,,,,,,2,,棚/フック,,,,,,
みなべ町,3,岩代公衆トイレ,みなべ町西岩代,終日,,,1,3,1,,,,1,,,,,,,1,1(1),フック,,,,,,1,,,,,,,,
みなべ町,4,岩代大梅林公衆トイレ,みなべ町西岩代,終日,,,1,30,1,,,,1,,,,,,,1,2,フック/他,,,,1,,1,,フック,,,,,,
みなべ町,5,南部梅林公衆トイレ,みなべ町晩稲,終日,,,1,6,1,,,,1,,,1,,1,,,1,フック/他,,,,,,1,,フック/他,,,,,,
みなべ町,6,道の駅「みなべうめ振興館」公衆トイレ,みなべ町谷口538-1,終日,,,2,45,1,,,,,,,1,,2,1,,3,フック/他,,,,2,1,1,,フック,,,,,,
みなべ町,7,紀州備長炭振興館内,,,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,男女兼用,,
みなべ町,8,南部梅林駐車場公衆トイレ,みなべ町晩稲,終日,,,1,50,1(1),,,,,,,1,,,,1,2(1),フック,,,,1,,1,,フック,,,,,,
みなべ町,9,JR 南部駅前公衆トイレ,,,,,,,1,,,,,,,1,,2,2,,3,,,,,3,3,,,,,,,,,
みなべ町,10,島ノ瀬ダム公衆トイレ,みなべ町東神野川1641-3,終日,,,1,4,1(1),,,,,,,,,,,1,2,フック,,,,,,,,,,,,兼用,,
みなべ町,11,小目津公園公衆トイレ,みなべ町山内,終日,,,,20,1,,,,,,,1,,1,,,2,他,,,,,,2,,フック,,,,,,
みなべ町,12,目津公衆トイレ,みなべ町山内,終日,,,,20,1,,,,,,,,,,,1,2(1),フック,,,,2,,,,フック/他,,,,,,
みなべ町,13,うめ振興館内公衆トイレ,,,,,,,1,,,,,,,1,,1,1,2,5,,,,,3,3,2,,,,,,,,
日高川町,1,かわべテニス公園公衆トイレ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
日高川町,2,JR和佐駅前公衆トイレ,日高川町和佐1429-1,終日,,,,10,1,,,,1,,,1,かんい式,1,1,,2,フック,,,,2,1,,,フック,,,,,,
日高川町,3,森林公園公衆トイレ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
日高川町,4,大滝川森林公園公衆トイレ,日高川町山野2021,終日,,,,15,,,,,,,,,,1(1),1,,2,他,,,,2,1,,,棚,,,,,,
日高川町,5,道の駅「SanPin」中津公衆トイレ,日高川町船津794,終日,,,1,14,1,,,,,,,1,かんい式,1,1,,2,フック,,,,3,1,,,フック,,,,,,
日高川町,6,寒川公衆トイレ,日高川町寒川137-1,終日,,,,3,1,,,,,,,,かんい式,1,,,1,他,,,,1,,,,フック,,,,女性、多目的兼用,,
日高川町,7,鳴滝キャンプ場管理棟公衆トイレ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
日高川町,8,第2鳴滝キャンプ場管理棟公衆トイレ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
日高川町,9,第2鳴滝キャンプ場前公衆トイレ,日高川町高津尾1013-4,終日,,,2,20,1,,,,,,,,,,,1,2,棚/フック/他,,,,,,2,,棚/フック,,,,,,
日高川町,10,鷲の川渓流アマゴ釣り公園公衆トイレ,日高川町田尻550-8,終日,,,,10,,,,,,,,,,1,1,,2,他,,,,,,,,,,,,兼用,,
日高川町,11,日高川町役場美山支所前公衆トイレ,日高川町川原河202-1,終日,,,,30,1,,,,1,1,,1,かんい式,1,1,,1(1),フック/他,,,,,,,,,,,,兼用,,
日高川町,12,美山若者広場公衆トイレ,日高川町初湯川1911-14,終日,,,,50,1,,,,,,,1,かんい式,2,1,,4,他,,,,4,1,,,棚,,,,,,
日高川町,13,日高川ふれあいドーム公衆トイレ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
日高川町,14,グリーンパーク椿山公衆トイレ,日高川町初湯川1881-3,終日,,,,10,,,,,,,,,,,,1,1,フック/他,,,,,,2,,フック,,,,,,
日高川町,15,浪瀬公衆トイレ,日高川町初湯川1949-1,終日,,,,15,1,,,,,,,1,かんい式,2,1,,2,棚,,,,2,1,,,棚/フック,,,,,,
日高川町,16,猪谷パーク公衆トイレ,日高川町初湯川1737,終日,,,2,28,1,,,,1,1,,,,,,1,2(1),棚/フック,,,,1(1),,1(1),,棚/フック,,,,,,
日高川町,17,かわべ天文公園駐車場公衆トイレ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
日高川町,18,かわべ天文公園コスモポート公衆トイレ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
日高川町,19,かわべ天文公園コスモポート観星棟公衆トイレ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
日高川町,20,愛徳荘公衆トイレ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
日高川町,21,愛徳荘ログハウス公衆トイレ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
田辺市,1,奥熊野古道本宮公衆トイレ,田辺市本宮町伏拝,終日,,,,,1,,,,,,,1,簡易型,1(1),1,1(1),4(1),フック,,,1,1,1,4,,フック,,,,トイレ内中央にオストメイト1,,
田辺市,2,発心門公衆トイレ（休憩所）,田辺市本宮町三越,終日,,,,,1,,,,1,,,,,1,,1,2(1),フック,,,,1,,2,,フック,,,,,,
田辺市,3,伏拝公衆トイレ（休憩所）,田辺市本宮町伏拝,終日,,,,,,,,,,,,,,1,,1,2(1),,,,,1,,2,,フック,,,,,,
田辺市,4,八木尾公衆トイレ,田辺市本宮町切畑,終日,,,,,,,,,,,,,,,,1,2,フック,,,,1,,1,,フック,,,,,,
田辺市,5,船玉広場（赤木越入口）公衆トイレ,田辺市本宮町三越,終日,,,,,,,,,,,,,,,,1,1,フック,,,,,,2,,フック,,,,,,
田辺市,6,湯峯公衆トイレ（県立）,田辺市本宮町湯峯,終日,,,,,1,,,,1,,,,,,,1,2(1),フック,,,,,,2,,棚/フック,,,,,,
田辺市,7,請川公衆トイレ（県立）,田辺市本宮町請川,終日,,,,,1,,,,1,,,,標準型,,,1(1),2(1),フック,,,,1(1),,2(2),,棚/フック,,1,,,,
田辺市,8,扇ヶ浜海岸駐車場公衆トイレ,,,,,,,1,,,,,,,1,簡易型,,,1,2,,,,,,,1,,,,,,,,
田辺市,9,川湯公衆トイレ,田辺市本宮町川湯,終日,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,男女兼用,,
田辺市,10,新川湯広場公衆トイレ,田辺市本宮町川湯,終日,,,,,1,,,,1,,,1,簡易型,,,1,1,フック,,,,1,1,1,,フック,,,,,,
田辺市,11,芳養公園公衆トイレ,,,,,,,1,,,,,,,1,1,,,1,1,,,,,,,1,,,,,,,,
田辺市,12,小雲取公衆トイレ（県立）,田辺市本宮町皆瀬川,終日,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
田辺市,13,音無川公衆トイレ,田辺市本宮町本宮,終日,,,,,1,,,,1,,,1,標準型,,,1,2(1),フック,,,,1,1,1,,フック,,,,男女兼用,,
田辺市,14,水呑王子公衆トイレ,田辺市本宮町三越,終日,,,,,,,,,,,,,標準型,1,1,,,他,,,,,,,,,,,,男女兼用,,
田辺市,15,世界遺産熊野本宮館公衆トイレ（北・南館）,田辺市本宮町本宮,9：00～17：00,56,,2,,2,,,,,,,1,標準型,4,4,,7(2),フック,,,,8,1,,,フック,,,,,,
田辺市,16,滝尻公衆トイレ,田辺市中辺路町栗栖川,終日,,,,,1,,,,,,,1,簡易型,,,1,,フック,,,,1,1,1,,フック,,,1,,,
田辺市,17,牛馬童子公衆トイレ,田辺市中辺路町近露,終日,,,,,1,,,,,,,,,,,1,3,,,,,3,1,4,,フック,,,1,女性用の温水洗浄便座は洋のみ,,
田辺市,18,中辺路新滝尻公衆トイレ,田辺市中辺路町栗栖川,終日,,,,,1,,,,1,,,1,1,1,1,,3(1),フック,,,,2,1,1,,フック,,1,,,,
田辺市,19,水上公衆トイレ,田辺市中辺路町水上,終日,,,,,1,,,,,,,1,,1,,1,3(1),フック,,,,1,1,4,,棚,,,1,,,
田辺市,20,真砂公衆トイレ,田辺市中辺路町真砂,終日,,,,,,,,,,,,,,,,1(1),1(1),棚,,,,1,1,2,,棚,,,,,,
田辺市,21,野中公衆トイレ,田辺市中辺路町野中,終日,,,,,1,,,,,,,1,簡易型,,,1,1,フック,,,,1,1,2,,フック,,,,女性用の温水洗浄便器は洋のみ,,
田辺市,22,小広公衆トイレ,田辺市中辺路町野中,終日,,,,,1,,,,,,,,,,,1,1(1),棚,,,,,,,,,,,,男女兼用,,
田辺市,23,新近露王子公衆トイレ,田辺市中辺路町近露,終日,,,,,1,,,,,1,,,簡易型,,,1(1),2(1),棚/フック,,,,,,2(2),,棚/フック,,,,隣に足湯あり（年末除く１１：００～１６：００）,,
田辺市,24,近露公衆トイレ,田辺市中辺路町近露,終日,,,,,1,,,,,,,1,簡易型,1(1),1,1(1),5(2),フック,,,1,1(1),1,3,,フック,,,1,,,
田辺市,25,十丈王子公衆トイレ,田辺市大内川,終日,,,,,,,,,,,,,,2(2),,,,他,,,,,,,,,,,,男女兼用,,
田辺市,26,乙女の湯公衆トイレ,田辺市下川下,終日,,,,,,,,,,,,,,,,1(1),1,フック,,,,1(1),1,1,,フック,,,,,,
田辺市,27,ふるさとセンター大塔公衆トイレ,田辺市鮎川,終日,,,,,1,,,,,,,1,簡易型,,,1,1,棚,,,,,,,,,,,,男女兼用,,
田辺市,28,三軒茶屋公衆トイレ,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,男女兼用,,
田辺市,29,道の駅「田辺市龍神ごまさんスカイタワー」公衆トイレ,奈良県吉野郡十津川村大字杉清地内,終日,,,,,1,,,,,,,1,1,1,1,,3,棚/フック,,,,2,1,1(1),,棚/フック,,,,,,
田辺市,30,大熊公衆トイレ,田辺市龍神村龍神,終日,,,,,,,,,,,,,,,,1,3,,,,,,,4,,,,,,,,
田辺市,31,皆瀬公衆トイレ,田辺市龍神村龍神,終日,,,,,,,,,,,,,,,,2,4,,,,,,,4(1),,,,,,,,
田辺市,33,紀の国新王子公衆トイレ,田辺市龍神村龍神,終日,,,,,1,,,,,,,1,簡易型,,,1,2,フック,,,,1,1,1,,フック,,,,,,
田辺市,34,龍神温泉公衆トイレ,田辺市龍神村龍神59,終日,,,,,1,,,,1,,,1,簡易型,1(1),1,1(1),3(1),棚/フック,,,,2,1,2,,フック,,,,棚小さい、女性用の温水洗浄便座は洋に１つのみ,,
田辺市,35,殿原公衆トイレ,田辺市龍神村殿原1286-2,終日,,,,,1,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,男女兼用、温水洗浄便座は動かない,,
田辺市,36,古道ヶ丘公衆トイレ,,,,,,,,,,,,,,,,1,1,,2,,,,,2,2,,,,,,,,,
田辺市,37,虎ヶ峰公衆トイレ,田辺市龍神村柳瀬上笹ノ川1695-29,終日,,,,,1,,,,,,,1,,1,1,,2,フック,,,,1,1,1,,フック,,,,,,
田辺市,38,小菅公衆トイレ,田辺市龍神村福井,終日,,,,,1,,,,,,,1,,,,1,3,他,,,,1,1,2,,フック,,,,女性用の温水洗浄便座は洋にのみ、フックは和のみ、個室外にベビーベッドあり,,
田辺市,39,小家谷口公衆トイレ,田辺市龍神村小家,終日,,,,,1,,,,,,,1,,,,1,,他,,,,,,,,,,,,男女兼用,,
田辺市,40,小家公衆トイレ,田辺市龍神村小家673,終日,,,,,,,,,,,,,,,,1,2,フック,,,,,,,,,,,,男女兼用,,
田辺市,41,田辺梅林公衆トイレ,田辺市上芳養石神,終日,,,,,1,,,,,1,,1,標準型,1(1),1,,1,フック,,,,1(1),1,,,棚/フック,,,,,,
田辺市,42,高山寺公衆トイレ,田辺市稲成町392,終日,,,,,1,,,,1,,,1,,,,1(1),2(1),フック,,,,1(1),1,1(1),,フック,,,,,,
田辺市,43,ひき岩群国民休養地公衆トイレ,田辺市稲成町字動鳴気1627-1,終日,,,,,1,,,,,,,,,,,1,2,,,,,,,2,,棚/フック,,,,,,
田辺市,44,近畿自然歩道奇絶峡公衆トイレ,田辺市上秋津1416,終日,,,,,1,,,,1,,,,,,,1(1),1(1),棚/フック,,,,,,1(1),,フック,,,,,,
田辺市,45,紀州備長炭記念公園,田辺市秋津川1491-1,終日,,,,,1,,,,,,,1,標準型,1,1,1,4(1),フック,,,,2,1,3(1),,フック,,,,,,
田辺市,46,百間山公衆トイレ,,,,,,,1,,,,,,,1,,,,1,1,,,,,,,1,,,,,,,,
田辺市,47,三越峠公衆トイレ,田辺市中辺路町道湯川,8:00～17:00,,,,,,,,,,,,,,1(1),,,,棚,,,,1,,,,棚,,,,,,
田辺市,48,天神崎元島防波堤前公衆トイレ,田辺市目良１５００－３,終日,,,,,1,,,,1,,,1,1,,,1,1,フック,,,,,,1,,フック,,,,,,
田辺市,49,天神崎丸山灯台前公衆トイレ,田辺市天神崎１４６２,終日,,,,,1,,,,1,,,1,1,,,1,1,フック,,,,,,1,,フック,,,,,,
田辺市,50,三川公衆トイレ,田辺市合川６３７－１６,終日,,,,,1,,,,,,,,,,,1,1,フック,,,,,,,,,,,,男女兼用,,
田辺市,51,JR紀伊田辺駅公衆トイレ,,,,,,,1,,,,,,,1,1,1,1,,3,,,,,2,2,1,,,,,,,,
白浜町,1,崎の湯公衆トイレ,,,,,,,1,,,,,,,1,,1,1,,2,,,,,1,1,1,,,,,,,,
白浜町,2,JR紀伊富田駅前公衆トイレ,,,,,,,1,,,,,,,1,1,1,1,,2,,,,,2,2,,,,,,,,,
白浜町,3,大辺路街道休息所公衆トイレ,,,,,,,1,,,,,,,1,1,,,,1,,,,,1,1,,,,,,,オストメイト簡易、多目的と男性兼用,,
白浜町,4,安居辻松峠公衆トイレ,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,男女兼用,,
